SPEED,LAT,LONG
27.00,22.568024,75.601204
30.13,22.567955,75.601166
34.56,22.567797,75.601082
36.54,22.567717,75.601036
36.54,22.567636,75.600983
30.60,22.567566,75.600929
30.21,22.567505,75.600883
26.72,22.567375,75.600815
26.72,22.567305,75.600815
30.41,22.567232,75.600822
35.56,22.567156,75.600861
27.48,22.567106,75.600990
27.48,22.567118,75.601067
30.19,22.567133,75.601143
31.15,22.567163,75.601303
30.85,22.567179,75.601387
30.85,22.567194,75.601471
33.50,22.567207,75.601555
32.35,22.567221,75.601646
27.22,22.567238,75.601807
27.22,22.567244,75.601868
16.80,22.567249,75.601921
15.43,22.567234,75.601997
14.63,22.567223,75.602028
14.63,22.567221,75.602074
11.32,22.567226,75.602104
6.28,22.567234,75.602127
18.06,22.567265,75.602180
18.06,22.567295,75.602226
24.04,22.567322,75.602280
24.50,22.567352,75.602333
29.82,22.567379,75.602478
29.82,22.567392,75.602562
30.87,22.567410,75.602646
31.45,22.567427,75.602730
30.72,22.567505,75.602882
30.72,22.567562,75.602943
33.37,22.567642,75.602966
35.73,22.567724,75.602959
35.06,22.567888,75.602890
35.06,22.567968,75.602844
36.95,22.568052,75.602798
37.67,22.568136,75.602745
35.37,22.568304,75.602661
35.37,22.568392,75.602631
37.11,22.568483,75.602608
37.11,22.568676,75.602554
41.50,22.568779,75.602531
41.50,22.568878,75.602516
40.47,22.568979,75.602493
39.43,22.569176,75.602448
34.28,22.569262,75.602425
34.28,22.569347,75.602409
34.74,22.569433,75.602394
35.23,22.569519,75.602379
37.74,22.569706,75.602356
37.74,22.569801,75.602348
39.04,22.569899,75.602341
38.95,22.569994,75.602341
40.08,22.570189,75.602333
40.08,22.570286,75.602318
31.98,22.570368,75.602303
31.08,22.570444,75.602310
27.28,22.570559,75.602386
27.28,22.570602,75.602448
29.74,22.570642,75.602509
27.28,22.570686,75.602577
25.87,22.570782,75.602692
25.87,22.570829,75.602737
25.30,22.570875,75.602791
25.30,22.570963,75.602875
26.76,22.571014,75.602913
26.76,22.571066,75.602943
28.50,22.571131,75.602966
27.54,22.571199,75.602974
31.00,22.571342,75.602997
31.00,22.571421,75.603004
30.72,22.571495,75.603004
26.87,22.571568,75.603004
27.15,22.571692,75.603027
27.15,22.571760,75.603050
30.60,22.571833,75.603073
30.50,22.571903,75.603096
34.10,22.572052,75.603172
34.10,22.572130,75.603203
29.48,22.572207,75.603226
30.45,22.572281,75.603226
30.32,22.572426,75.603210
30.32,22.572485,75.603203
18.83,22.572525,75.603188
19.85,22.572575,75.603172
22.43,22.572676,75.603127
22.43,22.572720,75.603104
16.61,22.572760,75.603088
20.33,22.572804,75.603065
16.26,22.572895,75.603020
16.26,22.572931,75.602997
21.32,22.572977,75.602982
22.37,22.573030,75.602966
23.02,22.573135,75.602959
23.02,22.573193,75.602959
21.34,22.573244,75.602951
21.21,22.573292,75.602928
23.19,22.573381,75.602860
23.19,22.573429,75.602821
27.69,22.573473,75.602768
29.02,22.573519,75.602707
27.32,22.573601,75.602585
27.32,22.573652,75.602531
28.97,22.573713,75.602486
29.87,22.573780,75.602455
33.50,22.573912,75.602356
33.50,22.573965,75.602287
35.74,22.574017,75.602211
36.97,22.574074,75.602127
35.30,22.574186,75.601967
35.30,22.574232,75.601898
25.54,22.574268,75.601830
20.71,22.574295,75.601776
21.34,22.574329,75.601669
21.34,22.574341,75.601608
29.52,22.574354,75.601540
31.67,22.574364,75.601456
35.17,22.574394,75.601280
35.17,22.574419,75.601189
36.54,22.574451,75.601097
36.67,22.574488,75.601006
39.28,22.574572,75.600815
39.28,22.574617,75.600723
41.11,22.574671,75.600624
40.19,22.574791,75.600456
25.95,22.574846,75.600403
25.95,22.574892,75.600365
13.96,22.574923,75.600334
12.91,22.574949,75.600311
15.24,22.574999,75.600266
15.24,22.575031,75.600235
24.82,22.575077,75.600197
27.54,22.575127,75.600159
32.60,22.575239,75.600052
32.60,22.575300,75.599991
34.98,22.575361,75.599922
37.02,22.575424,75.599854
38.23,22.575560,75.599709
38.23,22.575634,75.599640
39.89,22.575708,75.599571
40.24,22.575785,75.599495
39.60,22.575945,75.599365
39.60,22.576025,75.599297
41.30,22.576105,75.599228
41.60,22.576187,75.599159
41.82,22.576359,75.599030
41.82,22.576447,75.598969
43.78,22.576540,75.598907
43.24,22.576630,75.598839
27.50,22.576788,75.598724
27.50,22.576838,75.598694
15.04,22.576870,75.598663
11.69,22.576923,75.598640
16.65,22.576954,75.598618
16.65,22.576986,75.598587
23.96,22.577026,75.598549
25.37,22.577076,75.598511
28.19,22.577188,75.598434
28.19,22.577250,75.598389
31.41,22.577316,75.598343
27.09,22.577377,75.598297
15.80,22.577454,75.598228
15.80,22.577473,75.598198
14.67,22.577475,75.598167
18.96,22.577457,75.598122
23.98,22.577353,75.598068
23.98,22.577288,75.598061
27.58,22.577221,75.598076
28.72,22.577158,75.598106
28.59,22.577030,75.598183
28.59,22.576962,75.598221
34.41,22.576887,75.598259
32.97,22.576813,75.598297
28.91,22.576677,75.598366
28.91,22.576612,75.598404
31.13,22.576546,75.598450
31.56,22.576479,75.598488
35.34,22.576326,75.598572
35.34,22.576244,75.598610
31.43,22.576172,75.598640
29.63,22.576107,75.598679
27.26,22.576023,75.598808
27.26,22.575977,75.598869
31.21,22.575926,75.598930
31.21,22.575819,75.599060
34.13,22.575762,75.599129
34.13,22.575703,75.599197
35.15,22.575642,75.599266
34.43,22.575586,75.599335
18.19,22.575502,75.599434
18.19,22.575468,75.599464
22.37,22.575436,75.599503
23.91,22.575397,75.599548
29.19,22.575312,75.599655
29.19,22.575262,75.599716
30.41,22.575212,75.599777
33.71,22.575102,75.599907
33.71,22.575041,75.599960
36.35,22.574970,75.600021
35.89,22.574894,75.600067
35.76,22.574814,75.600105
34.35,22.574650,75.600182
34.35,22.574572,75.600220
33.84,22.574490,75.600250
33.11,22.574415,75.600281
33.58,22.574257,75.600357
33.58,22.574186,75.600395
31.15,22.574127,75.600441
31.69,22.574038,75.600571
34.56,22.573977,75.600624
34.56,22.573902,75.600662
31.87,22.573826,75.600693
29.22,22.573757,75.600723
33.48,22.573601,75.600784
33.48,22.573526,75.600815
34.02,22.573446,75.600853
34.06,22.573364,75.600891
35.00,22.573198,75.600937
35.00,22.573112,75.600945
34.78,22.573023,75.600945
34.78,22.572937,75.600952
35.26,22.572767,75.600975
35.26,22.572691,75.600983
13.89,22.572641,75.600998
9.87,22.572617,75.600998
12.22,22.572535,75.601013
12.22,22.572510,75.601006
13.08,22.572479,75.600998
15.89,22.572439,75.600998
23.72,22.572336,75.600983
23.72,22.572285,75.600967
12.35,22.572248,75.600967
12.20,22.572189,75.600960
15.41,22.572159,75.600967
15.41,22.572124,75.600983
14.74,22.572096,75.601006
11.33,22.572062,75.601059
3.91,22.572056,75.601074
3.91,22.572060,75.601089
9.50,22.572069,75.601105
12.63,22.572062,75.601135
17.95,22.571987,75.601189
17.95,22.571955,75.601196
5.70,22.571934,75.601196
7.30,22.571911,75.601196
2.44,22.571882,75.601196
2.44,22.571873,75.601196
4.46,22.571861,75.601189
4.46,22.571829,75.601189
8.22,22.571814,75.601189
8.22,22.571796,75.601189
8.48,22.571774,75.601181
0.24,22.571754,75.601181
0.11,22.571753,75.601181
0.11,22.571751,75.601181
0.02,22.571753,75.601173
0.00,22.571753,75.601173
0.02,22.571753,75.601173
0.02,22.571751,75.601173
0.04,22.571751,75.601173
0.04,22.571753,75.601173
0.02,22.571753,75.601166
0.02,22.571753,75.601166
0.04,22.571751,75.601166
0.04,22.571749,75.601166
0.04,22.571751,75.601166
0.04,22.571749,75.601166
0.06,22.571747,75.601166
0.06,22.571747,75.601166
0.04,22.571745,75.601173
0.04,22.571743,75.601173
1.80,22.571739,75.601173
3.82,22.571730,75.601173
0.19,22.571707,75.601173
0.19,22.571699,75.601173
0.31,22.571693,75.601173
0.52,22.571680,75.601181
0.07,22.571672,75.601173
0.07,22.571671,75.601173
0.04,22.571672,75.601173
0.04,22.571672,75.601173
0.04,22.571672,75.601173
0.04,22.571672,75.601173
0.02,22.571672,75.601173
0.02,22.571672,75.601173
0.02,22.571672,75.601173
0.02,22.571672,75.601173
0.02,22.571672,75.601173
0.02,22.571674,75.601173
0.00,22.571676,75.601181
0.00,22.571672,75.601181
0.13,22.571671,75.601181
0.04,22.571669,75.601181
0.02,22.571667,75.601181
0.02,22.571669,75.601181
0.00,22.571671,75.601173
0.00,22.571672,75.601173
0.06,22.571674,75.601173
0.06,22.571676,75.601166
0.04,22.571678,75.601166
0.04,22.571678,75.601166
0.11,22.571676,75.601166
0.11,22.571676,75.601166
0.13,22.571676,75.601166
0.15,22.571676,75.601166
0.19,22.571676,75.601166
0.19,22.571674,75.601166
0.13,22.571674,75.601166
0.09,22.571672,75.601166
0.06,22.571671,75.601166
0.06,22.571671,75.601166
0.04,22.571669,75.601166
0.02,22.571667,75.601166
0.02,22.571665,75.601166
0.02,22.571665,75.601166
0.04,22.571665,75.601166
0.04,22.571663,75.601166
2.41,22.571659,75.601166
2.41,22.571646,75.601173
6.61,22.571634,75.601181
6.61,22.571606,75.601204
13.28,22.571581,75.601212
13.28,22.571547,75.601219
12.61,22.571512,75.601212
16.46,22.571476,75.601212
23.26,22.571383,75.601196
23.26,22.571320,75.601189
25.95,22.571257,75.601173
27.13,22.571192,75.601151
28.63,22.571049,75.601120
28.63,22.570972,75.601120
29.78,22.570898,75.601128
29.63,22.570824,75.601151
33.93,22.570669,75.601204
33.93,22.570585,75.601242
32.08,22.570511,75.601280
29.82,22.570438,75.601303
22.09,22.570313,75.601318
22.09,22.570259,75.601318
17.82,22.570210,75.601311
19.17,22.570168,75.601280
13.58,22.570107,75.601227
13.58,22.570068,75.601212
17.41,22.570024,75.601189
23.37,22.569975,75.601181
20.32,22.569876,75.601135
20.32,22.569832,75.601112
18.71,22.569790,75.601089
18.33,22.569704,75.601044
14.00,22.569666,75.601028
14.00,22.569635,75.601013
18.76,22.569592,75.601013
20.13,22.569544,75.601006
23.02,22.569441,75.600998
23.02,22.569403,75.600990
15.00,22.569372,75.600998
15.09,22.569300,75.601006
14.46,22.569286,75.601028
14.46,22.569269,75.601059
13.19,22.569263,75.601097
16.82,22.569250,75.601173
14.65,22.569237,75.601204
14.65,22.569218,75.601242
11.63,22.569210,75.601265
15.52,22.569189,75.601295
11.95,22.569151,75.601357
11.95,22.569132,75.601387
14.98,22.569105,75.601418
20.80,22.569063,75.601448
18.78,22.568958,75.601471
18.78,22.568913,75.601479
11.17,22.568884,75.601479
17.06,22.568800,75.601479
20.89,22.568745,75.601471
20.89,22.568680,75.601463
24.22,22.568611,75.601456
24.22,22.568546,75.601440
12.72,22.568455,75.601448
12.72,22.568422,75.601448
16.22,22.568382,75.601440
15.26,22.568348,75.601418
15.83,22.568291,75.601349
15.83,22.568256,75.601334
13.28,22.568222,75.601334
15.06,22.568186,75.601334
21.85,22.568111,75.601288
21.85,22.568069,75.601242
25.30,22.568018,75.601212
22.71,22.567963,75.601173
23.82,22.567852,75.601112
23.82,22.567793,75.601082
20.67,22.567741,75.601051
16.85,22.567698,75.601028
8.78,22.567638,75.600998
8.78,22.567617,75.600983
6.83,22.567602,75.600975
0.13,22.567593,75.600975
0.00,22.567587,75.600967
0.00,22.567585,75.600967
0.02,22.567583,75.600967
0.00,22.567583,75.600975
0.43,22.567577,75.600975
0.43,22.567556,75.600960
14.19,22.567526,75.600945
16.50,22.567459,75.600891
21.69,22.567408,75.600868
21.69,22.567354,75.600853
20.35,22.567303,75.600853
21.78,22.567249,75.600853
22.19,22.567158,75.600883
22.19,22.567118,75.600922
22.45,22.567095,75.600967
21.87,22.567097,75.601028
23.50,22.567104,75.601151
23.50,22.567118,75.601212
24.35,22.567135,75.601273
23.41,22.567158,75.601395
24.06,22.567165,75.601463
24.06,22.567175,75.601524
24.63,22.567184,75.601593
24.98,22.567196,75.601662
22.58,22.567205,75.601791
22.58,22.567213,75.601845
17.28,22.567215,75.601898
13.20,22.567225,75.601936
7.22,22.567230,75.601997
7.22,22.567223,75.602013
0.24,22.567223,75.602020
0.13,22.567223,75.602020
0.02,22.567215,75.602020
0.02,22.567217,75.602020
0.02,22.567223,75.602013
0.02,22.567225,75.602013
0.02,22.567226,75.602013
0.02,22.567228,75.602013
0.04,22.567234,75.602005
0.02,22.567232,75.602005
0.00,22.567234,75.602005
0.00,22.567234,75.602005
0.07,22.567234,75.601997
0.06,22.567232,75.601997
0.04,22.567225,75.601997
0.04,22.567226,75.601997
0.04,22.567226,75.601997
0.00,22.567225,75.601997
0.02,22.567223,75.601997
0.02,22.567223,75.601997
1.31,22.567223,75.602005
1.37,22.567221,75.602005
2.33,22.567215,75.602013
2.33,22.567215,75.602020
7.35,22.567211,75.602043
13.08,22.567211,75.602074
11.80,22.567215,75.602150
11.80,22.567228,75.602180
18.09,22.567253,75.602219
19.59,22.567276,75.602272
22.41,22.567301,75.602386
22.41,22.567314,75.602455
23.30,22.567326,75.602516
23.22,22.567337,75.602585
22.30,22.567364,75.602707
22.30,22.567379,75.602768
22.09,22.567402,75.602829
22.84,22.567432,75.602882
22.41,22.567516,75.602959
22.41,22.567570,75.602974
24.87,22.567633,75.602982
26.26,22.567701,75.602966
26.28,22.567831,75.602921
26.28,22.567892,75.602898
19.50,22.567944,75.602890
21.22,22.567991,75.602905
16.13,22.568077,75.602943
16.13,22.568113,75.602966
18.61,22.568155,75.602989
20.71,22.568195,75.603020
19.52,22.568277,75.603088
19.52,22.568308,75.603127
17.78,22.568331,75.603172
17.24,22.568350,75.603256
16.22,22.568359,75.603302
16.22,22.568365,75.603348
17.67,22.568371,75.603394
16.59,22.568377,75.603439
12.87,22.568390,75.603516
12.87,22.568388,75.603546
14.59,22.568399,75.603577
15.74,22.568415,75.603615
13.89,22.568447,75.603691
13.89,22.568455,75.603722
14.70,22.568466,75.603752
15.28,22.568480,75.603790
14.20,22.568514,75.603859
14.20,22.568529,75.603889
14.41,22.568541,75.603928
14.32,22.568542,75.603966
14.19,22.568558,75.604057
14.19,22.568569,75.604095
14.67,22.568581,75.604126
14.72,22.568598,75.604156
11.83,22.568617,75.604225
11.83,22.568619,75.604256
9.39,22.568623,75.604279
11.06,22.568638,75.604294
11.89,22.568680,75.604309
11.89,22.568705,75.604317
12.65,22.568731,75.604324
13.65,22.568768,75.604324
8.22,22.568819,75.604332
8.22,22.568846,75.604340
9.80,22.568872,75.604340
11.89,22.568899,75.604340
10.78,22.568953,75.604340
10.78,22.568983,75.604340
12.41,22.569010,75.604340
11.35,22.569031,75.604324
10.28,22.569057,75.604286
10.28,22.569057,75.604263
13.59,22.569056,75.604225
12.22,22.569052,75.604195
11.96,22.569046,75.604134
11.96,22.569044,75.604111
11.95,22.569042,75.604080
11.83,22.569033,75.604050
6.19,22.569002,75.604012
6.19,22.568995,75.604012
0.22,22.568993,75.604004
0.31,22.568993,75.603996
0.11,22.568993,75.603989
0.11,22.568993,75.603989
0.06,22.568993,75.603989
0.04,22.568993,75.603989
0.09,22.568996,75.603989
0.09,22.568998,75.603981
0.11,22.569004,75.603973
0.11,22.569008,75.603973
0.11,22.569017,75.603973
0.11,22.569017,75.603973
0.07,22.569023,75.603973
0.04,22.569019,75.603973
0.02,22.569023,75.603981
0.02,22.569029,75.603981
0.00,22.569031,75.603981
0.02,22.569031,75.603981
0.20,22.569033,75.603981
0.20,22.569036,75.603981
0.31,22.569035,75.603981
0.28,22.569042,75.603981
0.22,22.569050,75.603973
0.22,22.569054,75.603973
0.26,22.569056,75.603973
0.28,22.569056,75.603973
0.24,22.569057,75.603966
0.24,22.569057,75.603966
0.26,22.569057,75.603966
0.30,22.569054,75.603966
0.31,22.569056,75.603966
0.31,22.569059,75.603958
0.41,22.569063,75.603958
0.50,22.569063,75.603958
0.54,22.569073,75.603951
0.54,22.569075,75.603951
0.43,22.569075,75.603951
0.39,22.569071,75.603951
0.37,22.569069,75.603958
0.37,22.569069,75.603958
0.39,22.569071,75.603958
0.33,22.569075,75.603958
0.33,22.569078,75.603958
0.33,22.569077,75.603958
0.30,22.569077,75.603958
0.33,22.569080,75.603958
0.43,22.569088,75.603951
0.43,22.569092,75.603951
0.48,22.569092,75.603951
0.46,22.569094,75.603943
0.37,22.569092,75.603951
0.37,22.569090,75.603951
0.22,22.569092,75.603951
0.19,22.569092,75.603951
0.13,22.569096,75.603951
0.13,22.569099,75.603951
0.13,22.569101,75.603958
0.44,22.569103,75.603958
0.46,22.569113,75.603951
0.46,22.569117,75.603951
0.54,22.569120,75.603958
0.48,22.569122,75.603958
0.44,22.569124,75.603958
0.44,22.569122,75.603958
0.09,22.569119,75.603958
0.07,22.569117,75.603951
0.13,22.569115,75.603951
0.13,22.569117,75.603943
0.24,22.569119,75.603943
0.30,22.569120,75.603943
0.35,22.569124,75.603935
0.35,22.569130,75.603935
0.44,22.569126,75.603943
0.41,22.569124,75.603935
0.31,22.569124,75.603935
0.31,22.569124,75.603935
0.31,22.569124,75.603935
0.33,22.569124,75.603943
0.30,22.569126,75.603935
0.30,22.569128,75.603935
0.33,22.569130,75.603935
0.41,22.569132,75.603935
0.46,22.569132,75.603935
0.46,22.569132,75.603935
0.33,22.569130,75.603935
0.26,22.569130,75.603935
0.15,22.569128,75.603935
0.15,22.569126,75.603935
0.17,22.569128,75.603935
0.17,22.569132,75.603935
0.24,22.569132,75.603935
0.24,22.569136,75.603935
0.26,22.569138,75.603935
0.24,22.569136,75.603935
0.17,22.569134,75.603935
0.17,22.569132,75.603935
0.48,22.569128,75.603935
0.48,22.569128,75.603935
0.37,22.569126,75.603935
0.37,22.569122,75.603935
0.89,22.569122,75.603935
0.80,22.569120,75.603935
0.61,22.569119,75.603943
0.61,22.569117,75.603943
0.61,22.569117,75.603943
0.57,22.569119,75.603943
0.46,22.569117,75.603943
0.46,22.569109,75.603943
0.70,22.569105,75.603943
0.56,22.569101,75.603951
0.37,22.569099,75.603951
0.37,22.569099,75.603951
0.41,22.569092,75.603951
0.37,22.569086,75.603951
0.37,22.569082,75.603951
0.37,22.569080,75.603951
0.59,22.569075,75.603958
0.22,22.569073,75.603958
0.37,22.569063,75.603966
0.37,22.569057,75.603966
0.41,22.569056,75.603973
0.39,22.569056,75.603973
0.31,22.569056,75.603973
0.31,22.569056,75.603973
0.31,22.569056,75.603973
0.74,22.569054,75.603973
0.83,22.569048,75.603981
0.83,22.569044,75.603981
0.65,22.569044,75.603981
0.11,22.569044,75.603981
0.54,22.569042,75.603981
0.54,22.569038,75.603981
0.61,22.569048,75.603973
0.54,22.569056,75.603973
0.28,22.569057,75.603973
0.28,22.569054,75.603973
0.31,22.569052,75.603973
0.39,22.569056,75.603973
0.41,22.569048,75.603973
0.41,22.569050,75.603973
0.44,22.569050,75.603981
0.43,22.569052,75.603981
0.33,22.569050,75.603981
0.33,22.569050,75.603981
0.24,22.569050,75.603973
0.20,22.569050,75.603973
0.20,22.569050,75.603973
0.20,22.569048,75.603973
0.31,22.569048,75.603973
0.35,22.569050,75.603966
0.09,22.569056,75.603966
0.09,22.569057,75.603966
0.28,22.569059,75.603966
0.33,22.569063,75.603966
0.44,22.569059,75.603966
0.44,22.569061,75.603958
0.48,22.569061,75.603958
0.43,22.569061,75.603958
0.28,22.569065,75.603958
0.28,22.569067,75.603958
0.17,22.569071,75.603958
0.17,22.569071,75.603958
0.30,22.569069,75.603958
0.30,22.569069,75.603958
0.37,22.569067,75.603958
0.41,22.569063,75.603958
0.56,22.569054,75.603973
0.56,22.569052,75.603973
0.65,22.569048,75.603973
0.24,22.569057,75.603973
0.28,22.569080,75.603958
0.28,22.569075,75.603966
0.30,22.569078,75.603966
0.43,22.569084,75.603966
0.43,22.569084,75.603966
0.43,22.569088,75.603973
0.31,22.569090,75.603973
0.26,22.569092,75.603973
0.24,22.569098,75.603973
0.24,22.569103,75.603973
0.19,22.569107,75.603973
0.19,22.569103,75.603973
0.30,22.569098,75.603973
0.30,22.569098,75.603973
0.35,22.569092,75.603973
0.31,22.569096,75.603973
0.26,22.569094,75.603973
0.26,22.569092,75.603966
0.28,22.569092,75.603966
0.26,22.569092,75.603966
0.11,22.569088,75.603966
0.11,22.569084,75.603973
0.07,22.569084,75.603973
0.09,22.569082,75.603973
0.13,22.569080,75.603973
0.13,22.569078,75.603973
0.28,22.569077,75.603973
0.37,22.569077,75.603973
0.54,22.569071,75.603981
0.54,22.569071,75.603973
0.54,22.569071,75.603973
0.50,22.569069,75.603981
0.39,22.569067,75.603981
0.39,22.569061,75.603981
0.33,22.569057,75.603989
0.33,22.569054,75.603989
0.31,22.569050,75.603989
0.31,22.569050,75.603989
0.39,22.569048,75.603981
0.44,22.569044,75.603981
0.48,22.569044,75.603981
0.48,22.569040,75.603973
0.37,22.569038,75.603973
0.31,22.569042,75.603973
0.30,22.569040,75.603966
0.30,22.569040,75.603966
0.33,22.569040,75.603958
0.39,22.569040,75.603958
0.76,22.569038,75.603951
0.76,22.569044,75.603951
0.30,22.569044,75.603951
0.33,22.569044,75.603958
0.20,22.569054,75.603951
0.20,22.569054,75.603958
0.17,22.569056,75.603958
0.15,22.569057,75.603958
0.19,22.569059,75.603958
0.19,22.569057,75.603958
0.20,22.569059,75.603958
0.17,22.569059,75.603958
0.13,22.569057,75.603966
0.13,22.569061,75.603958
0.19,22.569069,75.603958
0.52,22.569071,75.603958
0.46,22.569075,75.603951
0.46,22.569077,75.603951
0.37,22.569077,75.603951
0.35,22.569080,75.603951
0.37,22.569088,75.603943
0.37,22.569094,75.603935
0.59,22.569096,75.603935
